Date_vaw,Open_vaw,High_vaw,Low_vaw,Close_vaw,Volume_vaw,Open_vcr,High_vcr,Low_vcr,Close_vcr,Volume_vcr,Open_vgt,High_vgt,Low_vgt,Close_vgt,Volume_vgt,Open_vfh,High_vfh,Low_vfh,Close_vfh,Volume_vfh,Open_vde,High_vde,Low_vde,Close_vde,Volume_vde,Open_vht,High_vht,Low_vht,Close_vht,Volume_vht,Open_vnq,High_vnq,Low_vnq,Close_vnq,Volume_vnq
2016-01-08,85.847,85.982,84.103,84.237,92487,114.32,114.59,111.75,111.97,254997,99.95,100.24,98.048,98.205,468969,44.835,44.874,43.657,43.701,5133526,74.983,74.983,73.09,73.413,855694,124.37,124.75,121.57,121.82,411224,73.349,73.406,71.763,71.884,4985803
2016-01-11,84.615,84.703,82.416,83.056,103477,112.53,113.16,111.03,112.69,185274,98.796,99.143,97.39,98.677,467022,43.982,44.051,43.429,43.836,738935,73.727,73.776,70.864,71.749,900622,122.19,122.36,118.29,120.05,368785,71.948,72.719,71.921,72.291,5341352
2016-01-12,83.879,84.044,82.147,83.161,55309,113.69,114.52,112.47,113.82,160103,99.75,100.17,98.489,99.82,454115,44.293,44.293,43.477,44.001,472358,72.919,73.129,69.98,71.92,1023308,121.18,122.48,119.36,121.43,388874,72.672,72.766,71.438,71.808,6413756
2016-01-13,83.686,83.919,81.159,81.253,69556,114.26,114.26,109.82,109.96,251021,100.32,100.58,96.766,97.011,616343,44.253,44.293,42.702,42.847,590607,72.862,73.49,69.733,70.426,1503780,121.92,122.4,117.38,117.59,298749,72.042,72.571,70.625,70.78,8275237
2016-01-14,81.436,82.862,80.516,82.376,80039,110.07,111.67,108.12,110.71,434800,97.274,99.58,96.07,98.875,581200,43.014,43.517,42.537,43.217,570846,71.053,74.132,70.056,73.493,1056233,117.97,121.39,116.78,120.58,518759,70.687,71.251,70.084,70.63,5541840
2016-01-15,81.377,81.377,79.576,80.68,103722,107.85,109.06,107.08,108.48,303384,95.757,96.766,94.555,95.898,666555,42.062,42.439,41.731,42.315,957274,70.636,71.967,70.046,71.358,974291,116.98,119.18,116.86,118.93,390131,69.73,70.306,69.182,70.129,6003626
2016-01-19,81.535,81.535,78.655,79.604,94404,109.62,110.03,107.59,108.68,281662,96.941,97.098,94.771,95.678,698831,42.722,42.847,41.984,42.235,787765,71.911,72.176,68.552,69.637,936608,120.25,120.6,117.19,118.44,432145,70.455,71.048,70.129,70.502,5364187
2016-01-20,78.5,79.789,76.571,79.198,84133,106.97,108.74,104.36,107.82,383055,94.095,96.08,92.227,95.171,855575,41.431,41.888,40.525,41.421,713399,68.487,68.684,65.285,67.63,1365732,116.88,120.21,114.88,119.02,715897,69.694,69.878,67.124,68.608,9796666
2016-01-21,79.265,80.264,78.635,79.75,99764,108.15,110.35,107.6,109.13,194624,95.603,96.872,94.369,95.414,579119,41.489,42.019,41.19,41.286,542424,67.516,70.626,67.174,69.808,1122035,119.32,119.81,117.46,118.39,376929,68.932,69.962,68.373,68.988,7380682
2016-01-22,80.991,82.202,80.448,81.135,83417,110.92,111.45,110.39,111.12,201087,97.244,98.106,97.164,98.087,475741,41.849,42.265,41.829,42.128,484902,72.538,73.432,71.165,72.881,965885,120.66,120.75,119.59,120.39,197382,69.656,71.174,69.544,70.909,4895060
2016-01-25,80.506,80.506,78.403,78.462,214493,111.04,111.2,109.58,109.71,108306,97.926,98.176,96.558,96.638,1910650,41.994,42.071,41.17,41.2,1493139,71.615,73.147,69.362,69.408,1084012,120.14,120.99,119.21,119.31,419534,70.761,71.522,70.277,70.463,5031941
2016-01-26,79.092,80.1,78.752,79.982,67329,110.13,111.57,109.68,111.44,99084,97.068,97.926,96.403,97.636,381145,41.373,42.111,41.373,42.014,781477,70.674,72.186,69.77,72.186,675890,119.59,120.41,118.32,120.15,257931,70.789,71.968,70.649,71.94,5618188
2016-01-27,79.692,81.0,79.13,79.285,75358,111.24,111.91,109.27,109.78,182516,96.901,97.264,94.956,95.29,430591,41.945,42.543,41.566,41.829,416239,72.026,73.776,70.882,71.777,704170,120.16,121.09,117.8,118.58,171782,71.846,71.846,70.102,70.547,5262241
2016-01-28,79.944,80.216,78.946,79.508,60875,111.13,111.13,109.13,110.9,191568,96.452,96.763,95.28,96.344,396929,42.158,42.235,41.694,41.888,620254,74.858,75.162,72.633,74.051,807412,119.19,119.19,114.97,115.62,290026,70.956,71.215,69.738,70.008,6013717
2016-01-29,79.934,82.163,79.89,82.144,91564,110.19,112.48,110.19,112.46,183283,97.107,99.69,97.107,99.69,748712,42.062,43.004,42.062,42.994,666585,74.298,76.153,73.858,76.08,740419,115.89,117.64,115.47,117.6,500355,70.435,71.522,69.906,71.447,11974203
2016-02-01,81.525,82.445,80.837,82.212,110101,111.9,113.44,111.27,113.03,166808,99.212,100.35,98.964,99.93,380285,42.799,43.069,42.518,42.828,563822,74.83,75.181,73.519,74.545,519815,116.98,118.56,116.32,117.93,249581,71.011,72.172,70.78,71.568,7462570
2016-02-02,81.892,81.892,80.709,81.397,47717,112.24,112.46,110.41,110.8,133691,99.56,99.56,97.596,97.897,386404,42.362,42.489,41.684,41.809,490609,73.034,74.051,71.768,72.092,481621,116.85,117.36,115.78,116.12,283071,71.224,71.456,70.52,70.918,6901843
2016-02-03,82.115,83.752,81.06,83.742,66357,111.47,111.47,108.34,110.42,180704,98.489,98.815,96.092,97.672,440859,41.984,42.024,40.762,41.839,1067087,73.546,74.848,70.646,74.803,757475,116.7,117.0,114.08,116.67,501468,71.281,71.669,70.51,71.391,6162718
2016-02-04,83.831,86.535,83.831,85.789,69571,109.94,110.5,109.15,110.07,198921,97.428,98.579,96.813,97.907,395962,41.666,42.429,41.606,42.178,752598,75.098,76.362,74.545,74.936,598093,116.21,117.65,115.36,116.33,324283,71.345,71.818,70.695,71.429,4619243
2016-02-05,85.391,86.095,84.53,84.713,86041,109.52,109.83,106.21,106.52,131190,97.294,97.42,93.957,94.241,460484,42.138,42.285,41.479,41.557,641688,74.013,74.155,72.641,73.338,517906,115.86,116.18,113.12,113.82,289881,71.281,71.281,70.008,70.074,4346693
2016-02-08,83.861,84.287,81.436,82.493,53632,104.89,105.02,102.43,104.24,200042,92.658,92.824,90.898,92.541,1554138,41.062,41.062,40.016,40.54,2453336,71.682,73.48,70.789,73.09,602330,112.33,112.61,110.4,111.73,503624,69.62,69.712,66.994,68.069,5862798
2016-02-09,81.728,83.928,81.728,83.443,89815,102.92,105.06,102.74,103.88,226562,91.474,93.73,91.308,92.11,695136,39.927,40.665,39.861,40.374,1560457,72.168,72.624,70.15,71.35,569373,110.45,113.71,110.29,112.52,394970,67.383,67.558,66.296,66.816,9057740
2016-02-10,83.781,84.723,82.687,82.813,57643,104.05,105.71,103.84,103.9,204926,93.136,94.379,92.414,92.531,477732,40.656,41.16,40.258,40.268,1235471,71.274,72.7,70.331,70.959,747214,113.35,115.45,113.35,113.51,340490,67.253,68.19,66.984,67.281,4178152
2016-02-11,81.416,82.338,80.581,81.154,47152,102.64,104.31,102.45,103.72,449699,91.338,92.882,91.004,92.208,636408,39.336,39.541,38.877,39.163,1839533,69.561,71.122,68.675,70.646,708830,111.5,112.47,110.84,111.73,541322,66.334,66.771,65.786,66.325,5207232
2016-02-12,81.931,83.453,81.718,83.448,39589,104.77,105.82,103.99,105.75,151851,93.146,93.674,92.474,93.557,1978686,39.792,40.586,39.772,40.576,1442570,71.672,72.794,70.929,72.461,493258,112.33,113.31,111.4,113.25,381812,66.937,67.272,66.399,67.087,5460135
2016-02-16,84.15,84.713,83.416,84.713,78622,107.23,108.54,106.84,108.49,132869,94.662,95.641,94.359,95.504,482543,41.18,41.431,40.86,41.335,887962,73.604,73.936,72.072,73.109,6083575,114.48,115.56,114.19,115.56,262656,67.606,68.393,67.29,68.321,4190583
2016-02-17,85.556,86.758,85.391,86.273,42119,109.5,111.29,109.5,110.99,328425,96.217,97.956,96.051,97.848,440240,41.703,42.052,41.703,41.829,737334,74.479,75.803,73.679,75.412,779765,116.4,117.43,115.73,117.39,277731,68.383,69.685,68.383,68.903,3298383
2016-02-18,86.389,86.389,85.449,85.847,47634,111.1,111.1,109.88,110.2,215797,98.215,98.283,97.117,97.234,438618,41.898,41.898,41.45,41.626,500546,76.124,76.267,74.26,74.696,571446,117.58,117.83,116.1,116.34,247216,69.053,69.787,68.626,69.6,3814352
2016-02-19,85.459,85.459,84.615,85.014,39807,109.54,110.48,108.93,110.48,105084,96.941,97.848,96.736,97.627,313404,41.421,41.799,41.276,41.694,400837,74.013,74.356,72.937,74.336,456871,115.86,116.7,115.4,116.5,143795,69.359,70.296,69.127,69.999,3109392
2016-02-22,85.982,86.846,85.953,86.564,42618,111.59,112.77,111.43,112.58,223834,98.895,99.113,98.499,98.964,309892,42.138,42.417,42.138,42.265,355000,75.81,76.524,75.457,76.163,541537,117.41,118.07,117.25,118.03,170933,70.555,71.188,70.528,70.668,3196610
2016-02-23,86.011,86.011,84.46,84.587,41506,112.6,113.0,111.78,112.09,96135,98.499,98.677,97.214,97.284,343354,42.12,42.138,41.539,41.596,381643,75.621,75.847,73.47,73.651,573449,117.64,118.26,116.93,116.97,160598,70.603,71.316,70.37,70.482,2810654
2016-02-24,83.696,85.729,83.394,85.691,30468,110.93,112.9,109.96,112.77,126952,96.217,98.382,95.668,98.225,283822,41.13,41.624,40.695,41.566,337655,72.292,74.479,72.034,74.365,900257,116.02,117.59,114.96,117.48,195938,70.176,70.547,69.676,70.399,3230271
2016-02-25,85.789,86.633,85.061,86.633,39981,113.08,113.95,112.26,113.95,351971,98.489,99.4,97.606,99.38,254842,41.539,42.158,41.373,42.158,601676,74.136,74.593,72.91,74.508,697879,117.87,118.88,117.53,118.88,160733,70.714,71.874,70.714,71.838,3662681
2016-02-26,87.329,88.192,87.329,87.775,56481,114.63,114.7,113.78,114.07,186624,99.94,100.18,99.074,99.28,272859,42.391,42.716,42.245,42.391,399907,75.83,75.981,74.803,75.059,514888,119.19,119.81,118.69,118.85,175555,71.763,72.086,71.438,71.466,3427277
2016-02-29,87.775,88.93,87.485,87.485,91511,114.01,114.88,113.56,113.56,83510,99.28,100.21,98.707,98.707,244789,42.335,42.537,41.898,41.898,441187,75.439,75.611,74.165,74.394,520868,118.59,118.76,116.98,116.98,224286,71.391,72.181,71.076,71.188,5449956
2016-03-01,88.529,89.704,87.959,89.501,81012,114.58,116.43,114.14,116.39,149427,99.54,101.69,99.41,101.69,383338,42.245,43.323,42.245,43.293,757784,75.117,76.143,73.949,75.944,409440,117.52,119.53,116.86,119.5,182620,71.251,73.201,71.122,73.192,5721419
2016-03-02,88.862,89.801,88.658,89.694,33186,116.18,116.45,115.55,116.41,103155,101.56,101.97,101.17,101.96,423949,43.293,43.758,43.273,43.758,1084141,75.525,78.178,75.145,78.132,414197,119.24,119.94,119.18,119.92,156868,72.904,73.756,72.766,73.722,3902623
2016-03-03,89.637,90.528,89.559,90.335,44500,116.34,117.27,116.04,117.27,81343,102.0,102.09,101.19,102.0,276839,43.758,44.1,43.565,44.1,425448,77.999,79.877,77.865,79.72,375164,119.61,119.9,118.64,119.66,169675,73.747,74.112,73.365,74.112,3132865
2016-03-04,90.355,91.973,90.276,91.236,48210,117.39,117.86,116.79,117.28,98722,102.24,102.96,101.68,102.32,377864,44.253,44.448,43.952,44.243,637596,80.377,82.182,79.348,80.842,535683,119.6,120.34,118.97,119.48,257878,73.99,74.184,73.582,74.122,2952585
2016-03-07,91.305,92.523,91.305,92.448,65165,116.77,117.56,116.31,117.02,76513,101.9,102.24,100.95,101.75,307117,44.001,44.313,43.875,44.263,550711,80.91,83.106,80.69,83.001,373007,118.8,121.1,118.73,120.59,233172,73.738,74.482,73.61,74.315,3776552
2016-03-08,91.594,91.604,90.103,90.455,67537,116.45,116.93,115.74,115.84,196959,101.11,101.68,100.62,100.75,272784,43.952,44.041,43.496,43.545,693841,82.439,82.563,78.751,78.815,467823,120.19,120.45,118.71,118.87,269859,74.214,74.276,73.46,73.554,3048490
2016-03-09,90.81,91.501,90.45,91.003,33714,116.35,116.38,115.45,116.2,107235,101.12,101.74,100.97,101.68,998543,43.729,43.807,43.445,43.584,646543,80.223,81.422,79.112,80.414,228281,119.49,119.5,118.23,118.91,191140,73.786,74.353,73.619,73.962,3843417
2016-03-10,91.671,92.088,90.683,91.556,53408,116.63,117.16,114.84,116.22,100863,102.23,102.62,100.18,101.47,281587,43.817,44.011,43.054,43.555,500424,80.205,80.367,78.654,80.215,271074,119.43,120.41,117.95,118.85,247611,74.473,74.622,72.877,73.694,2664354
2016-03-11,92.42,93.513,92.42,93.281,38495,117.32,118.19,117.11,118.14,92697,102.47,103.26,102.31,103.23,238967,44.011,44.71,43.991,44.67,345643,81.545,82.755,81.327,82.363,270542,119.75,121.43,119.66,121.42,213180,74.435,75.419,74.267,75.344,2716508
2016-03-14,92.786,93.098,92.32,92.717,38219,117.94,118.86,117.94,118.58,78235,102.89,103.54,102.86,103.27,259810,44.564,44.628,44.263,44.496,295854,82.021,82.04,80.776,81.678,275512,120.96,121.37,120.6,121.0,123576,75.234,75.427,74.936,75.354,2795098
2016-03-15,91.808,91.963,91.333,91.885,65319,117.88,118.39,117.82,118.29,130079,103.03,103.61,102.74,103.5,297509,44.174,44.406,44.076,44.389,328543,81.193,81.307,79.748,81.29,242706,120.1,120.14,118.34,118.68,245734,75.039,75.549,74.886,75.392,2045407
2016-03-16,91.799,93.716,91.546,93.581,42744,117.98,119.57,117.94,119.31,108918,103.38,104.87,103.23,104.66,294839,44.204,44.611,44.091,44.408,520508,81.83,83.144,81.462,82.993,305997,118.56,119.14,117.45,118.35,275083,75.179,76.421,74.909,76.301,3706424
2016-03-17,93.745,95.928,93.745,95.714,284740,119.18,120.11,119.03,119.84,134388,104.44,105.49,104.44,105.22,277346,44.331,45.067,44.129,44.942,542670,83.705,85.018,82.963,84.324,493705,118.29,118.29,115.76,117.05,523251,76.421,77.545,76.078,77.376,5955174
2016-03-18,96.344,96.692,95.548,95.821,116683,120.12,120.58,119.82,120.03,272921,105.76,105.8,105.06,105.58,352807,45.243,45.533,45.136,45.33,456152,85.218,85.286,83.581,84.351,418676,117.29,118.97,117.01,118.67,272562,77.526,77.721,77.044,77.044,3536441
2016-03-21,95.822,96.288,95.185,95.686,199649,120.04,120.21,119.35,119.99,84226,105.41,105.97,105.31,105.88,664456,45.273,45.508,45.067,45.244,284927,84.099,84.616,83.12,84.002,218022,118.61,119.54,118.46,119.33,245053,76.91,77.155,76.216,76.348,4628085
2016-03-22,95.024,96.123,94.868,95.822,126047,119.27,120.08,119.01,119.64,70573,105.45,106.36,105.25,105.99,475576,44.952,45.291,44.854,45.156,397393,83.255,84.346,83.255,83.705,203132,118.86,120.97,118.86,120.68,313173,76.198,76.579,75.897,76.348,5105804
2016-03-23,95.324,95.538,94.421,94.459,211128,119.18,119.18,118.53,118.63,71736,105.92,105.92,104.98,105.17,591363,45.049,45.087,44.748,44.748,320158,83.188,83.428,81.395,81.434,264071,120.55,120.84,119.47,119.59,192673,76.348,76.432,75.888,75.934,3023894
2016-03-24,93.904,94.654,93.408,94.654,55309,118.08,118.79,117.83,118.79,117300,104.73,105.35,104.51,105.32,445006,44.466,44.525,44.116,44.515,471241,80.168,81.942,79.8,81.942,254598,118.97,120.01,118.55,119.46,167247,75.803,76.023,75.288,75.963,3025796
2016-03-28,94.878,95.24,94.517,95.014,47379,119.23,119.81,118.9,119.4,69088,105.52,105.63,104.91,105.08,331915,44.649,44.797,44.466,44.669,293666,82.162,82.162,80.821,81.558,237836,119.82,120.05,118.89,119.19,260633,75.944,76.811,75.926,76.648,4140239
2016-03-29,94.692,95.83,94.098,95.802,80421,119.34,120.83,119.31,120.71,62606,104.9,106.99,104.8,106.87,327279,44.525,44.923,44.32,44.913,378348,80.58,82.017,80.014,81.884,436989,119.01,120.8,118.46,120.71,308429,76.742,78.346,76.507,78.308,5353257
2016-03-30,96.288,96.634,95.841,96.279,62539,121.49,121.77,120.97,121.37,63779,107.53,108.21,107.3,107.6,296328,45.117,45.448,45.087,45.156,337638,82.756,83.149,81.635,82.143,280227,121.19,121.8,120.5,120.78,238500,78.506,78.676,78.093,78.157,3733116
2016-03-31,96.162,96.424,95.315,95.528,184416,121.25,121.73,121.13,121.32,72188,107.55,107.99,107.35,107.55,202386,45.049,45.291,44.99,45.097,344206,81.942,82.91,81.818,82.259,219148,120.62,121.64,120.59,120.76,334736,78.15,78.74,77.99,78.637,8028532
2016-04-01,94.731,96.444,94.275,96.337,259398,120.64,122.0,120.35,121.82,101475,106.9,108.36,106.67,108.34,268086,44.864,45.438,44.699,45.38,542072,80.868,81.251,80.407,80.954,259245,120.3,122.57,119.93,122.32,235627,78.478,78.666,78.046,78.535,5613086
2016-04-04,96.162,96.23,95.218,95.315,138994,121.87,121.87,120.65,120.71,57455,108.29,108.38,107.61,107.77,472927,45.37,45.438,45.077,45.146,272135,80.878,81.769,80.111,80.313,331919,122.52,124.07,122.37,123.49,184084,78.693,78.769,78.15,78.421,7362486
2016-04-05,94.654,95.176,94.605,94.701,75070,119.9,120.26,119.47,119.66,86654,107.01,107.37,106.49,106.64,373770,44.767,44.813,44.485,44.534,357356,80.284,80.313,79.402,79.737,251955,122.25,123.08,121.85,122.04,265664,78.074,78.281,77.709,77.905,3464738
2016-04-06,94.576,95.588,93.904,95.578,58348,119.75,120.95,119.6,120.91,56042,106.78,107.84,106.31,107.82,238322,44.485,44.805,44.358,44.777,359906,80.446,81.66,79.795,81.616,360904,122.17,125.55,121.98,125.46,266629,77.934,78.132,77.502,78.093,3133512
2016-04-07,95.101,95.13,94.041,94.371,35335,120.44,120.73,118.92,119.43,67594,107.16,107.21,105.88,106.25,220869,44.446,44.5,43.744,43.959,427707,81.07,81.826,80.37,81.08,212462,124.9,125.46,123.53,124.21,285833,77.905,78.093,77.259,77.605,2493017
2016-04-08,95.043,96.026,95.043,95.228,94301,120.0,120.0,119.05,119.33,53609,106.87,107.28,105.95,106.28,217853,44.212,44.563,44.067,44.144,402821,82.67,83.398,82.439,82.987,207248,124.93,124.98,123.07,123.6,333098,78.009,83.855,77.841,78.037,3591567
2016-04-11,95.86,96.434,95.765,95.772,43804,119.79,120.32,118.92,118.94,77158,106.73,107.53,106.0,106.06,268128,44.339,44.709,44.271,44.301,478698,83.561,83.926,82.747,82.756,248291,123.81,124.05,122.43,122.73,219677,78.187,78.412,77.859,77.878,3034982
2016-04-12,95.889,97.07,95.617,96.91,59636,119.01,119.95,118.52,119.83,91167,106.18,106.68,105.26,106.56,250463,44.387,44.923,44.276,44.884,643566,83.302,86.068,83.025,85.65,371936,122.75,123.95,122.56,123.7,157403,78.046,78.628,77.85,78.439,2669072
2016-04-13,97.642,98.218,97.447,98.178,135744,120.51,121.76,120.46,121.71,75932,107.33,108.35,107.17,108.24,363232,45.291,45.836,45.263,45.826,781941,85.862,86.226,84.922,85.901,332001,124.44,125.19,123.74,124.97,168460,78.666,78.703,77.832,78.093,3012942
2016-04-14,98.317,98.317,97.73,98.064,84731,121.84,121.99,121.21,121.57,47272,108.18,108.37,107.68,108.09,240112,45.692,46.129,45.626,45.886,496308,86.131,86.244,85.448,85.987,308375,125.01,125.6,124.71,125.24,157106,78.046,78.103,77.459,77.661,2178542
2016-04-15,97.908,98.636,97.77,98.572,55143,121.62,122.0,121.32,121.91,83478,108.07,108.19,107.45,107.55,329532,46.002,46.012,45.743,45.817,469447,85.526,85.631,84.635,84.884,221267,125.44,125.44,124.26,125.12,142176,77.812,78.431,77.418,78.244,2588536
2016-04-18,98.228,99.086,97.868,99.056,60674,121.68,122.86,121.68,122.83,137806,107.11,108.12,107.11,108.1,268624,45.642,46.129,45.613,46.119,372077,83.14,86.467,82.771,86.294,388594,124.8,126.49,124.57,126.34,191064,78.122,78.628,78.016,78.619,2501495
2016-04-19,99.424,101.0,99.424,100.96,93444,123.0,123.24,121.97,122.37,53183,108.36,108.36,106.76,107.43,557684,46.226,46.593,46.196,46.548,513783,86.945,88.277,86.427,88.21,293807,126.43,127.39,125.91,126.5,292307,78.833,78.833,78.338,78.657,3343190
2016-04-20,101.02,101.28,100.46,100.75,101023,122.55,122.92,122.01,122.49,54424,107.45,108.22,107.16,107.69,424460,46.624,46.964,46.586,46.897,321953,87.721,89.784,87.503,89.092,299765,126.76,127.87,126.61,127.28,201826,78.666,78.824,77.259,77.323,4354187
2016-04-21,101.14,101.44,100.32,100.34,435721,122.71,122.8,121.88,122.01,43506,107.81,108.07,107.41,107.61,317718,46.897,47.004,46.323,46.42,386733,89.216,89.627,88.425,88.594,220070,127.3,128.3,127.12,128.06,197995,77.286,77.446,75.709,75.944,5377411
2016-04-22,100.66,101.41,100.66,101.05,68063,121.97,122.42,121.19,121.87,42245,106.06,106.55,105.34,105.98,255716,46.459,46.915,46.459,46.849,304674,88.776,90.405,88.776,90.099,418927,128.17,128.74,127.57,128.55,140325,75.944,76.901,75.832,76.733,3329506
2016-04-25,100.67,101.05,99.82,100.25,97217,121.32,121.85,121.13,121.85,63406,105.62,106.0,105.34,105.79,242969,46.692,46.76,46.449,46.76,293200,89.964,89.964,88.268,88.91,263536,128.06,128.33,127.56,127.94,158486,76.527,77.418,76.507,77.409,2542165
2016-04-26,100.72,101.59,100.69,101.49,354850,121.93,122.61,121.72,122.38,69831,105.94,106.24,105.18,105.6,298518,46.839,47.109,46.77,47.063,438602,89.514,90.385,89.043,90.328,244704,128.14,128.2,126.89,127.29,193200,77.69,78.15,77.427,77.709,3400329
2016-04-27,101.61,102.36,101.32,102.18,94650,122.39,122.56,121.74,122.31,47516,104.07,104.96,103.74,104.83,354898,47.081,47.244,46.878,47.119,430747,90.991,92.44,90.539,92.188,402726,127.47,127.73,126.66,127.2,107662,77.69,77.812,76.816,77.661,3457460
2016-04-28,101.7,102.5,101.02,101.21,69242,121.78,122.58,120.72,120.91,41627,104.96,105.46,103.15,103.43,304432,46.79,47.129,46.528,46.673,404536,91.631,92.562,90.481,90.799,245253,126.47,127.84,125.95,126.31,174954,77.192,77.971,76.893,77.502,3059034
2016-04-29,101.17,101.43,100.05,100.62,45788,121.79,121.79,120.42,121.2,47895,102.98,103.07,101.6,102.49,412125,46.468,46.586,46.041,46.372,460695,91.056,92.006,89.302,90.712,275381,125.37,125.44,123.65,124.41,205253,77.127,77.296,76.038,76.789,4387633
2016-05-02,101.09,101.23,100.18,101.17,100512,121.6,122.96,121.57,122.87,87821,102.58,103.25,102.13,103.09,290495,46.478,46.924,46.402,46.859,494820,90.616,90.769,89.256,90.471,407329,124.53,125.19,124.09,125.16,181555,76.742,78.177,76.742,77.981,4271301
2016-05-03,100.36,100.36,98.944,99.375,88896,121.96,122.31,121.42,121.69,93809,102.45,102.64,101.8,102.15,344526,46.372,46.372,45.886,46.273,602915,89.351,89.514,87.483,87.97,262258,124.51,125.32,124.1,124.58,127838,77.952,78.157,77.502,78.103,3522724
2016-05-04,98.425,99.325,97.986,98.524,47577,120.92,121.63,120.62,120.98,57816,101.68,102.12,101.41,101.69,236568,45.866,46.216,45.807,46.022,354796,87.808,88.769,86.178,86.685,289684,123.99,124.01,122.75,123.17,163723,77.614,79.369,77.614,79.22,4410325
2016-05-05,98.964,99.355,97.976,98.114,312433,120.98,121.09,120.1,120.18,42574,101.96,102.3,101.54,101.7,260014,46.129,46.273,45.905,46.012,400242,88.123,88.729,86.552,87.29,204984,123.3,123.75,122.76,123.56,156441,79.322,79.595,78.947,79.444,3542524
2016-05-06,97.966,99.056,97.917,98.914,170596,119.85,120.93,119.52,120.93,60199,101.51,102.38,101.27,102.36,252760,45.731,46.25,45.712,46.216,324206,86.734,88.344,86.503,87.185,170556,123.06,123.47,121.86,122.93,167282,79.434,80.382,79.067,80.317,3727986
2016-05-09,98.716,98.716,97.378,97.485,101190,120.98,121.74,120.98,121.41,42951,102.59,102.96,102.38,102.42,281427,46.216,46.392,46.022,46.235,259307,86.705,86.705,84.52,85.612,279638,123.05,124.83,123.05,124.36,323744,80.571,81.33,80.345,81.199,4868651
2016-05-10,97.858,99.245,97.858,99.245,35500,121.66,122.78,121.66,122.74,256008,102.76,103.87,102.64,103.81,243487,46.392,46.8,46.392,46.8,361374,86.101,87.395,86.054,87.385,172234,125.04,125.37,124.4,125.35,129779,81.377,81.471,80.907,81.19,4298800
2016-05-11,99.474,99.75,98.954,98.993,78407,121.68,121.68,120.23,120.3,72309,103.59,104.22,103.13,103.14,242735,46.692,46.77,46.273,46.293,312230,87.194,88.479,86.34,87.616,275576,125.25,125.48,123.8,123.8,165363,81.143,81.143,79.143,79.434,4330372
2016-05-12,100.22,100.87,98.834,99.146,727237,120.78,120.86,119.6,120.38,36708,103.52,103.52,101.94,102.6,259060,46.498,46.586,46.07,46.353,333254,88.526,89.236,87.161,87.836,196678,124.07,124.07,122.13,122.88,227057,79.547,80.172,78.9,79.914,3698827
2016-05-13,99.195,99.414,98.045,98.287,58678,119.96,120.44,119.06,119.12,66049,102.61,103.31,102.16,102.36,260582,46.235,46.449,45.739,45.826,364381,87.538,88.133,86.445,86.649,257441,122.74,123.66,122.57,122.84,123799,79.698,79.698,78.647,79.202,4253769
2016-05-16,98.666,99.97,98.666,99.75,74984,119.02,120.08,118.93,119.74,45007,102.48,104.11,102.48,103.69,408221,45.817,46.298,45.817,46.1,222465,87.538,88.537,87.538,88.259,239873,122.87,124.85,122.86,124.71,127986,79.192,80.181,79.124,79.951,3596573
2016-05-17,99.494,100.27,98.944,99.146,111001,119.44,119.8,118.12,118.39,42118,103.62,103.9,102.34,102.62,247462,46.002,46.144,45.584,45.711,391439,88.239,89.505,88.037,88.747,216628,124.4,124.71,122.86,123.32,124382,79.754,79.754,78.037,78.469,4591163
2016-05-18,98.563,99.375,97.29,97.642,210342,117.65,118.41,117.01,117.72,63478,102.51,103.89,102.5,103.19,691390,45.594,46.516,45.594,46.449,6028893,88.671,88.996,87.127,87.636,259092,123.13,124.51,122.98,123.9,128805,78.141,78.225,76.357,77.239,5017567
2016-05-19,97.309,97.878,96.765,97.809,88317,117.07,117.72,116.77,117.64,64453,102.85,103.17,101.93,102.64,293526,46.216,46.439,45.736,46.032,693287,86.792,87.741,85.747,87.568,207641,123.16,123.85,122.03,122.93,172418,76.752,76.93,75.973,76.376,4599320
2016-05-20,98.218,98.824,98.218,98.534,44266,117.91,118.86,117.78,118.56,42179,103.07,104.28,103.06,103.95,278696,46.226,46.594,46.213,46.377,326981,87.98,88.259,87.223,88.133,200472,123.29,124.5,123.12,124.14,181608,76.668,77.127,76.527,76.986,3511967
2016-05-23,98.775,99.89,98.775,99.464,57060,118.45,118.98,117.94,117.94,35337,103.98,104.55,103.91,103.93,241027,46.363,46.478,46.187,46.303,314117,87.587,88.286,87.175,87.914,166374,123.84,124.33,123.67,123.71,114520,77.117,77.281,76.808,76.996,2924135
2016-05-24,99.7,100.43,99.7,100.23,72068,118.42,119.78,118.42,119.55,33829,104.57,106.3,104.57,106.12,355407,46.528,47.129,46.528,47.063,504974,88.363,88.764,87.701,88.23,204394,124.36,125.84,124.36,125.64,150031,77.473,78.084,77.192,77.952,3195249
2016-05-25,100.71,101.74,100.7,101.43,56626,119.83,120.35,119.81,120.15,51823,106.84,107.2,106.44,106.87,274319,47.219,47.676,47.219,47.49,550041,88.785,90.099,88.785,90.004,250320,126.06,126.71,125.92,126.5,122192,78.157,78.157,77.182,77.944,3508638
2016-05-26,101.97,102.02,100.63,100.65,67163,120.54,120.75,120.12,120.29,56719,106.96,107.35,106.62,107.17,345992,47.558,47.558,47.212,47.286,386849,90.529,90.808,89.258,89.485,216941,126.38,126.52,125.97,126.26,137829,77.802,78.335,77.624,78.103,3253877
